Subject Bloc Emo Cond Treat Perf
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 1
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neuneg nogo OF 0
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 1
CAN unpleasant neg go ON 0
CAN unpleasant neg go ON 0
CAN unpleasant neg go ON 0
CAN unpleasant neg go ON 0
CAN unpleasant neg go ON 0
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 1
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neuneg go ON 0
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 1
CAN unpleasant neg nogo ON 0
CAN unpleasant neg nogo ON 0
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 1
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
CAN unpleasant neuneg nogo ON 0
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 1
DEC unpleasant neg go OF 0
DEC unpleasant neg go OF 0
DEC unpleasant neg go OF 0
DEC unpleasant neg go OF 0
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 1
DEC unpleasant neuneg go OF 0
DEC unpleasant neuneg go OF 0
DEC unpleasant neuneg go OF 0
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 1
DEC unpleasant neg nogo OF 0
DEC unpleasant neg nogo OF 0
DEC unpleasant neg nogo OF 0
DEC unpleasant neg nogo OF 0
DEC unpleasant neg nogo OF 0
DEC unpleasant neg nogo OF 0
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 1
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC unpleasant neuneg nogo OF 0
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 1
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant pos go OF 0
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 1
DEC pleasant neupos go OF 0
DEC pleasant neupos go OF 0
DEC pleasant neupos go OF 0
DEC pleasant neupos go OF 0
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 1
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant pos nogo OF 0
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 1
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
DEC pleasant neupos nogo OF 0
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 1
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neg go OF 0
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neuneg go OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 1
HAN unpleasant neg nogo OF 0
HAN unpleasant neg nogo OF 0
HAN unpleasant neg nogo OF 0
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 1
HAN unpleasant neuneg nogo OF 0
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 1
HAN pleasant pos go OF 0
HAN pleasant pos go OF 0
HAN pleasant pos go OF 0
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 1
HAN pleasant neupos go OF 0
HAN pleasant neupos go OF 0
HAN pleasant neupos go OF 0
HAN pleasant neupos go OF 0
HAN pleasant neupos go OF 0
HAN pleasant neupos go OF 0
HAN pleasant neupos go OF 0
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 1
HAN pleasant pos nogo OF 0
HAN pleasant pos nogo OF 0
HAN pleasant pos nogo OF 0
HAN pleasant pos nogo OF 0
HAN pleasant pos nogo OF 0
HAN pleasant pos nogo OF 0
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 1
HAN pleasant neupos nogo OF 0
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 1
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
HAN unpleasant neg go ON 0
